2026,1,001,155.2,353.3,-0.01419407,-1.612761,0,0.017,0.001536543,0.183365,0,0.056,-0.01449439,-1.757918,0,0.032,-1.757918,2.197,0,13.51,6.123,2269,1824,9.55,0
2026,1,002,155.2,353.8,-0.01370429,-1.557111,0,0.018,0.001855557,0.2214348,0,0.009,-0.01384226,-1.678826,0,0.021,-1.678826,2.231,0,13.51,6.125,2269,1829,9.55,0
2026,1,003,155.2,354.4,-0.01331112,-1.512439,0,0.01,0.001379946,0.1646773,0,0.028,-0.01386437,-1.681507,0,0.019,-1.681507,2.233,0,13.51,6.128,2269,1834,9.55,0
2026,1,004,155.3,354.9,-0.01315754,-1.494988,0,0.01,0.001803007,0.2151637,0,0.013,-0.01384317,-1.678937,0,0.018,-1.678937,2.255,0,13.52,6.131,2269,1830,9.55,0
2026,1,005,155.3,355.5,-0.01330775,-1.512056,0,0.014,0.001815671,0.216675,0,0.023,-0.01391728,-1.687925,0,0.015,-1.687925,2.265,0,13.52,6.134,2269,1847,9.55,0
2026,1,006,155.3,356,-0.01350949,-1.534978,0,0.007,0.002452763,0.2927029,0,0.014,-0.01371543,-1.663443,0,0.011,-1.663443,2.289,0,13.51,6.138,2269,1834,9.55,0
2026,1,007,155.3,356.6,-0.01346633,-1.530074,0,0.008,0.002369857,0.2828093,0,0.014,-0.01407359,-1.706883,0,0.011,-1.706883,2.277,0,13.51,6.142,2269,1832,9.55,0
2026,1,008,155.3,357.1,-0.01349437,-1.53326,0,0.007,0.001938943,0.2313857,0,0.022,-0.0141101,-1.711311,0,0.014,-1.711311,2.283,0,13.52,6.146,2269,1831,9.55,0
2026,1,009,155.3,357.7,-0.01333801,-1.515493,0,0.013,0.002053941,0.2451091,0,0.034,-0.01410519,-1.710715,0,0.023,-1.710715,2.295,0,13.51,6.15,2269,1847,9.56,0
2026,1,010,155.3,358.2,-0.01318379,-1.497971,0,0.007,-0.000345239,-0.04119945,0.001,0.071,-0.01521434,-1.845236,0,0.037,-1.845236,2.199,0,13.52,6.155,2269,1832,9.56,0
2026,1,011,155.3,358.8,-0.01322435,-1.502579,0,0.008,-0.0006253608,-0.07462806,0,0.026,-0.01574323,-1.909381,0,0.012,-1.909381,2.165,0,13.53,6.159,2269,1835,9.56,0
2026,1,012,155.3,359.3,-0.01303709,-1.481302,0,0.01,0.0006092429,0.07270462,0,0.034,-0.01545593,-1.874537,0,0.014,-1.874537,2.178,0,13.51,6.164,2268,1837,9.56,0
2026,1,013,155.3,359.9,-0.01289336,-1.464971,0,0.009,0.001308124,0.1561063,0,0.038,-0.01483554,-1.799295,0,0.047,-1.799295,2.214,0,13.52,6.168,2269,1833,9.56,0
2026,1,014,155.3,0.425,-0.01293161,-1.469318,0,0.012,0.001767191,0.2108895,0,0.014,-0.01394879,-1.691747,0,0.031,-1.691747,2.258,0,13.51,6.172,2269,1826,9.56,0
2026,1,015,155.3,0.977,-0.01296208,-1.472779,0,0.01,0.002035054,0.2428552,0,0.027,-0.01340191,-1.625419,0,0.021,-1.625419,2.305,0,13.5,6.176,2268,1841,9.56,0
2026,1,016,155.3,1.528,-0.01275725,-1.449506,0,0.008,0.002990876,0.3569193,0,0.027,-0.01288136,-1.562286,0,0.016,-1.562286,2.358,0,13.51,6.181,2267,1835,9.56,0
2026,1,017,155.3,2.077,-0.01274769,-1.44842,0,0.01,0.001974476,0.235626,0,0.024,-0.01320424,-1.601446,0,0.016,-1.601446,2.358,0,13.5,6.186,2268,1831,9.56,0
2026,1,018,155.3,2.628,-0.0127492,-1.448592,0,0.011,0.002129178,0.2540877,0,0.017,-0.01320824,-1.60193,0,0.012,-1.60193,2.385,0,13.53,6.191,2267,1834,9.56,0
2026,1,019,155.3,3.18,-0.01266005,-1.438463,0,0.007,0.002842405,0.3392013,0,0.031,-0.01294447,-1.56994,0,0.023,-1.56994,2.413,0,13.52,6.197,2268,1835,9.56,0
2026,1,020,155.3,3.73,-0.0126005,-1.431696,0,0.008,0.003302625,0.3941221,0,0.011,-0.01263598,-1.532525,0,0.015,-1.532525,2.445,0,13.51,6.203,2268,1840,9.56,0
2026,1,021,155.3,4.279,-0.01265521,-1.437912,0,0.009,0.003448001,0.4114707,0,0.017,-0.01261839,-1.530393,0,0.014,-1.530393,2.47,0,13.52,6.209,2268,1834,9.56,0
2026,1,022,155.3,4.829,-0.01277678,-1.451726,0,0.007,0.003787307,0.4519622,0,0.034,-0.01242039,-1.506378,0,0.022,-1.506378,2.496,0,13.51,6.215,2269,1821,9.56,0
2026,1,023,155.3,5.378,-0.01260783,-1.432529,0,0.009,0.00420679,0.5020216,0,0.052,-0.01221141,-1.481033,0,0.022,-1.481033,2.537,0,13.5,6.222,2268,1830,9.56,0
2026,1,024,155.2,5.924,-0.01277704,-1.451755,0,0.015,0.002459964,0.2935623,0,0.036,-0.01281237,-1.553919,0,0.015,-1.553919,2.509,0,13.51,6.229,2268,1830,9.57,0
2026,1,025,155.2,6.471,-0.01312681,-1.491497,0,0.009,0.002696014,0.3217316,0,0.024,-0.01273673,-1.544744,0,0.023,-1.544744,2.538,0,13.53,6.235,2268,1839,9.57,0
2026,1,026,155.2,7.018,-0.01279204,-1.45346,0,0.018,0.003424394,0.4086535,0,0.04,-0.01232438,-1.494734,0,0.018,-1.494734,2.58,0,13.52,6.243,2268,1821,9.57,0
2026,1,027,155.2,7.564,-0.01238471,-1.407177,0,0.016,0.004155113,0.4958547,0,0.022,-0.01176719,-1.427157,0,0.027,-1.427157,2.619,0,13.51,6.25,2268,1837,9.57,0
2026,1,028,155.2,8.11,-0.01233691,-1.401747,0,0.012,0.003060258,0.365199,0,0.058,-0.01208575,-1.465792,0,0.042,-1.465792,2.601,0,13.52,6.258,2268,1821,9.57,0
2026,1,029,155.1,8.65,-0.01268528,-1.441329,0,0.021,0.002192831,0.2616838,0,0.021,-0.01308437,-1.586907,0,0.034,-1.586907,2.581,0,13.52,6.266,2268,1833,9.57,0
2026,1,030,155.1,9.2,-0.01338795,-1.521168,0,0.027,0.001953013,0.2330648,0,0.007,-0.01392359,-1.68869,0,0.035,-1.68869,2.519,0,13.51,6.275,2268,1839,9.57,0
2026,1,031,155.1,9.74,-0.01410244,-1.60235,0,0.022,0.001806575,0.2155894,0,0.017,-0.01459697,-1.770359,0,0.019,-1.770359,2.481,0,13.51,6.283,2268,1834,9.57,0
2026,1,032,155,10.28,-0.01410917,-1.603115,0,0.026,0.002078895,0.2480871,0,0.032,-0.01437225,-1.743105,0,0.027,-1.743105,2.479,0,13.51,6.291,2267,1833,9.57,0
2026,1,033,155,10.82,-0.01358042,-1.543036,0,0.01,0.002123043,0.2533555,0,0.023,-0.014048,-1.703779,0,0.012,-1.703779,2.453,0,13.51,6.3,2268,1834,9.57,0
2026,1,034,155,11.36,-0.0135575,-1.540433,0,0.009,0.00164995,0.1968985,0,0.017,-0.01418369,-1.720236,0,0.015,-1.720236,2.446,0,13.52,6.308,2267,1831,9.57,0
2026,1,035,154.9,11.9,-0.01353879,-1.538307,0,0.01,0.002345383,0.2798887,0,0.032,-0.01400881,-1.699026,0,0.015,-1.699026,2.487,0,13.51,6.317,2267,1828,9.57,0
2026,1,036,154.9,12.43,-0.01338747,-1.521113,0,0.014,0.002383631,0.2844531,0,0.02,-0.01377112,-1.670198,0,0.011,-1.670198,2.517,0,13.53,6.326,2267,1835,9.57,0
2026,1,037,154.9,12.97,-0.01292514,-1.468583,0,0.018,0.003256244,0.3885873,0,0.022,-0.01327104,-1.609548,0,0.036,-1.609548,2.573,0,13.53,6.335,2267,1839,9.57,0
2026,1,038,154.8,13.5,-0.01249027,-1.419172,0,0.01,0.003027595,0.3613011,0,0.034,-0.01272314,-1.543096,0,0.013,-1.543096,2.59,0,13.52,6.343,2267,1836,9.58,0
2026,1,039,154.8,14.03,-0.01262371,-1.434333,0,0.016,0.001874315,0.2236733,0,0.028,-0.01323501,-1.605178,0,0.014,-1.605178,2.582,0,13.52,6.352,2267,1829,9.58,0
2026,1,040,154.8,14.57,-0.01255863,-1.426939,0,0.011,0.003399263,0.4056545,0,0.039,-0.01269361,-1.539515,0,0.038,-1.539515,2.639,0,13.51,6.361,2267,1834,9.58,0
2026,1,041,154.7,15.09,-0.01226692,-1.393794,0,0.011,0.003550958,0.4237572,0,0.03,-0.01197473,-1.452327,0,0.033,-1.452327,2.655,0,13.52,6.37,2267,1842,9.58,0
2026,1,042,154.7,15.62,-0.01241434,-1.410545,0,0.027,0.002358326,0.2814332,0.001,0.083,-0.01249522,-1.515453,0,0.053,-1.515453,2.583,0,13.5,6.379,2268,1833,9.58,0
2026,1,043,154.6,16.15,-0.01352835,-1.53712,0,0.046,0.0006403032,0.07641123,0,0.039,-0.01440255,-1.74678,0.001,0.069,-1.74678,2.428,0,13.5,6.388,2267,1837,9.58,0
2026,1,044,154.6,16.67,-0.01477741,-1.679042,0,0.034,0.0001102277,0.01315413,0,0.014,-0.01599619,-1.94006,0,0.044,-1.94006,2.362,0,13.5,6.397,2267,1828,9.58,0
2026,1,045,154.5,17.2,-0.0154293,-1.753111,0,0.013,0.0001295061,0.01545474,0,0.011,-0.01661167,-2.014708,0,0.013,-2.014708,2.336,0,13.51,6.404,2267,1840,9.58,0
2026,1,046,154.5,17.72,-0.01569989,-1.783855,0,0.009,0.0003095058,0.0369352,0,0.009,-0.01672813,-2.028833,0,0.012,-2.028833,2.308,0,13.5,6.411,2267,1855,9.58,0
2026,1,047,154.4,18.24,-0.01578543,-1.793575,0,0.008,-0.0002941019,-0.03509695,0,0.032,-0.01680428,-2.038068,0,0.01,-2.038068,2.256,0,13.51,6.418,2267,1853,9.58,0
2026,1,048,154.4,18.76,-0.01587288,-1.803511,0,0.012,-0.0004300793,-0.05132395,0,0.015,-0.01669125,-2.024359,0,0.016,-2.024359,2.248,0,13.51,6.425,2267,1832,9.58,0
2026,1,049,154.3,19.27,-0.01557244,-1.769374,0,0.016,0.0002606513,0.03110509,0,0.044,-0.01606722,-1.948676,0,0.045,-1.948676,2.288,0,13.51,6.431,2267,1820,9.58,0
2026,1,050,154.3,19.79,-0.01472551,-1.673144,0,0.04,0.001802381,0.2150889,0,0.038,-0.01429087,-1.733235,0.001,0.071,-1.733235,2.362,0,13.51,6.437,2267,1829,9.58,0
2026,1,051,154.2,20.3,-0.01372487,-1.559449,0,0.027,0.001896124,0.2262759,0,0.012,-0.01309028,-1.587624,0,0.02,-1.587624,2.407,0,13.51,6.443,2267,1831,9.58,0
2026,1,052,154.1,20.81,-0.01304695,-1.482422,0,0.027,0.002101361,0.2507681,0,0.046,-0.01209754,-1.467222,0,0.047,-1.467222,2.468,0,13.52,6.448,2265,1832,9.59,0
2026,1,053,154.1,21.32,-0.01239455,-1.408296,0,0.011,0.002440987,0.2912977,0,0.02,-0.01132244,-1.373216,0,0.015,-1.373216,2.509,0,13.51,6.454,2267,1841,9.59,0
2026,1,054,154,21.82,-0.01239923,-1.408828,0,0.009,0.001772222,0.2114899,0,0.025,-0.01183643,-1.435554,0,0.041,-1.435554,2.496,0,13.51,6.46,2266,1834,9.59,0
2026,1,055,154,22.33,-0.0127088,-1.444002,0,0.019,0.001032313,0.1231921,0,0.021,-0.01299372,-1.575914,0,0.031,-1.575914,2.434,0,13.51,6.466,2266,1832,9.59,0
2026,1,056,153.9,22.83,-0.01299398,-1.476404,0,0.007,0.00114809,0.1370084,0,0.011,-0.01316973,-1.59726,0,0.011,-1.59726,2.442,0,13.51,6.471,2266,1834,9.59,0
2026,1,057,153.8,23.33,-0.01302658,-1.480108,0,0.013,0.0007100517,0.08473475,0,0.049,-0.01370134,-1.661735,0,0.031,-1.661735,2.434,0,13.51,6.477,2266,1833,9.59,0
2026,1,058,153.8,23.83,-0.01334752,-1.516574,0,0.016,0.0002616344,0.03122241,0,0.012,-0.01447068,-1.755043,0,0.037,-1.755043,2.388,0,13.53,6.482,2266,1840,9.59,0
2026,1,059,153.7,24.32,-0.01373373,-1.560457,0,0.009,-0.0001306508,-0.01559134,0,0.019,-0.01502931,-1.822796,0,0.017,-1.822796,2.394,0,13.51,6.487,2265,1836,9.59,0
2026,1,100,153.6,24.82,-0.0135699,-1.541841,0,0.009,8.020226E-05,0.009571019,0,0.015,-0.01464422,-1.77609,0,0.017,-1.77609,2.408,0,13.51,6.492,2265,1834,9.59,0
2026,1,101,153.5,25.31,-0.01346672,-1.530118,0,0.008,0.0001052843,0.01256421,0,0.017,-0.01404746,-1.703714,0,0.024,-1.703714,2.42,0,13.51,6.497,2265,1859,9.59,0
2026,1,102,153.5,25.8,-0.01342568,-1.525455,0,0.008,0.0002059319,0.02457509,0,0.01,-0.01384148,-1.678732,0,0.012,-1.678732,2.409,0,13.5,6.501,2265,1844,9.59,0
2026,1,103,153.4,26.29,-0.01349033,-1.532801,0,0.006,-0.0001471227,-0.01755703,0,0.021,-0.01399856,-1.697782,0,0.015,-1.697782,2.396,0,13.51,6.506,2265,1844,9.59,0
2026,1,104,153.3,26.77,-0.01346053,-1.529414,0,0.012,2.748794E-05,0.003280301,0,0.015,-0.01387789,-1.683148,0,0.012,-1.683148,2.404,0,13.51,6.51,2265,1826,9.59,0
2026,1,105,153.2,27.25,-0.01332225,-1.513703,0,0.01,0.0002024605,0.02416084,0,0.008,-0.01384742,-1.679452,0,0.012,-1.679452,2.414,0,13.52,6.514,2265,1841,9.59,0
2026,1,106,153.2,27.73,-0.01311442,-1.490089,0,0.007,0.000104814,0.01250809,0,0.02,-0.01372005,-1.664005,0,0.014,-1.664005,2.421,0,13.52,6.518,2265,1861,9.59,0
2026,1,107,153.1,28.21,-0.01333388,-1.515025,0,0.021,-0.0002247422,-0.02681984,0,0.013,-0.01398686,-1.696363,0,0.013,-1.696363,2.383,0,13.52,6.522,2264,1826,9.6,0
2026,1,108,153,28.69,-0.0136631,-1.552431,0,0.013,0.0004730614,0.05645325,0.001,0.068,-0.01352088,-1.639848,0,0.045,-1.639848,2.414,0,13.51,6.525,2265,1831,9.6,0
2026,1,109,152.9,29.16,-0.01318728,-1.498367,0,0.022,0.00174959,0.2087891,0,0.014,-0.0125494,-1.522025,0,0.043,-1.522025,2.478,0,13.51,6.529,2265,1829,9.6,0
2026,1,110,152.8,29.63,-0.01271244,-1.444414,0,0.01,0.001534014,0.1830631,0,0.05,-0.01205687,-1.462289,0,0.021,-1.462289,2.474,0,13.52,6.532,2263,1827,9.6,0
2026,1,111,152.8,30.1,-0.01345769,-1.529092,0,0.03,0.0003761262,0.0448854,0,0.032,-0.01270434,-1.540816,0,0.013,-1.540816,2.431,0,13.51,6.534,2265,1865,9.6,0
2026,1,112,152.7,30.57,-0.01398852,-1.589406,0,0.011,0.0006670039,0.07959758,0,0.011,-0.01291643,-1.56654,0,0.018,-1.56654,2.423,0,13.52,6.538,2266,1830,9.6,0
2026,1,113,152.6,31.03,-0.01436544,-1.632232,0,0.012,0.0003269924,0.03902197,0,0.018,-0.01336493,-1.620934,0,0.018,-1.620934,2.418,0,13.52,6.54,2265,1843,9.6,0
2026,1,114,152.5,31.49,-0.01442916,-1.639473,0,0.008,0.0008209114,0.09796429,0,0.012,-0.01356406,-1.645086,0,0.023,-1.645086,2.431,0,13.51,6.542,2266,1839,9.6,0
2026,1,115,152.4,31.96,-0.01462607,-1.661846,0,0.011,0.0002643605,0.03154773,0,0.014,-0.01423865,-1.726902,0,0.026,-1.726902,2.397,0,13.51,6.543,2266,1839,9.6,0
2026,1,116,152.3,32.41,-0.01481457,-1.683263,0,0.01,0.0001398629,0.01669068,0,0.008,-0.01461399,-1.772424,0,0.009,-1.772424,2.395,0,13.5,6.544,2265,1842,9.6,0
2026,1,117,152.2,32.87,-0.01460148,-1.659052,0,0.011,0.0001778865,0.02122827,0,0.016,-0.01451383,-1.760277,0,0.02,-1.760277,2.422,0,13.51,6.546,2266,1835,9.6,0
2026,1,118,152.1,33.32,-0.01421009,-1.614581,0,0.013,0.0005666105,0.06761704,0,0.012,-0.01409288,-1.709222,0,0.022,-1.709222,2.435,0,13.51,6.547,2264,1836,9.6,0
2026,1,119,152,33.77,-0.01420468,-1.613967,0,0.014,-0.000299378,-0.03572657,0,0.036,-0.01479051,-1.793833,0,0.02,-1.793833,2.385,0,13.51,6.547,2266,1850,9.6,0
2026,1,120,152,34.22,-0.01442254,-1.63872,0,0.015,-0.000629461,-0.07511737,0,0.036,-0.01513587,-1.835719,0,0.019,-1.835719,2.36,0,13.5,6.547,2265,1851,9.6,0
2026,1,121,151.9,34.66,-0.01445623,-1.642548,0,0.009,-0.0001428855,-0.01705139,0,0.025,-0.01496711,-1.815252,0,0.023,-1.815252,2.364,0,13.51,6.546,2265,1839,9.61,0
2026,1,122,151.8,35.1,-0.01460403,-1.659342,0,0.013,-0.00114575,-0.1367292,0,0.03,-0.01556132,-1.887319,0,0.02,-1.887319,2.31,0,13.51,6.546,2266,1848,9.61,0
2026,1,123,151.7,35.54,-0.01480342,-1.681997,0,0.009,-0.00101853,-0.1215473,0,0.025,-0.01543534,-1.87204,0,0.018,-1.87204,2.303,0,13.51,6.545,2265,1834,9.61,0
2026,1,124,151.6,35.98,-0.01488145,-1.690863,0,0.009,-0.0009519121,-0.1135974,0,0.014,-0.01536421,-1.863413,0,0.013,-1.863413,2.293,0,13.52,6.543,2265,1831,9.61,0
2026,1,125,151.5,36.42,-0.01481568,-1.68339,0,0.008,-0.001070959,-0.127804,0,0.007,-0.0155719,-1.888602,0,0.011,-1.888602,2.277,0,13.52,6.541,2265,1844,9.61,0
2026,1,126,151.4,36.85,-0.01467023,-1.666863,0,0.013,-0.0008437785,-0.1006932,0,0.022,-0.01524811,-1.849332,0,0.027,-1.849332,2.284,0,13.51,6.539,2266,1839,9.61,0
2026,1,127,151.3,37.28,-0.01449617,-1.647086,0,0.009,-0.0008514208,-0.1016052,0,0.032,-0.01500699,-1.820088,0,0.018,-1.820088,2.257,0,13.51,6.537,2266,1828,9.61,0
2026,1,128,151.2,37.71,-0.01464434,-1.663922,0,0.008,-0.00120462,-0.1437546,0,0.01,-0.01532322,-1.858442,0,0.017,-1.858442,2.232,0,13.5,6.534,2266,1839,9.61,0
2026,1,129,151.1,38.13,-0.01465438,-1.665063,0,0.008,-0.001408572,-0.1680934,0,0.021,-0.01548725,-1.878335,0,0.016,-1.878335,2.229,0,13.51,6.53,2267,1839,9.61,0
2026,1,130,151,38.55,-0.01459287,-1.658074,0,0.009,-0.0008965752,-0.1069937,0,0.016,-0.0151658,-1.839349,0,0.016,-1.839349,2.227,0,13.5,6.526,2266,1832,9.61,0
2026,1,131,150.8,38.98,-0.01446022,-1.643001,0,0.009,-0.001689514,-0.2016199,0,0.022,-0.01509892,-1.831238,0,0.025,-1.831238,2.196,0,13.5,6.521,2267,1843,9.61,0
2026,1,132,150.7,39.39,-0.01448198,-1.645474,0,0.007,-0.0008733523,-0.1042224,0,0.033,-0.0144935,-1.757811,0,0.017,-1.757811,2.21,0,13.51,6.516,2266,1831,9.61,0
2026,1,133,150.6,39.81,-0.01477066,-1.678274,0,0.014,-0.001136744,-0.1356545,0,0.012,-0.01439912,-1.746364,0,0.015,-1.746364,2.188,0,13.51,6.511,2267,1832,9.61,0
2026,1,134,150.5,40.22,-0.0148317,-1.68521,0,0.014,-0.00100114,-0.1194721,0,0.019,-0.01439091,-1.745369,0,0.025,-1.745369,2.203,0,13.5,6.505,2266,1842,9.61,0
2026,1,135,150.4,40.63,-0.01475834,-1.676875,0,0.016,-0.002577205,-0.3075534,0.001,0.083,-0.01551157,-1.881285,0,0.043,-1.881285,2.087,0,13.51,6.499,2266,1828,9.61,0
2026,1,136,150.3,41.04,-0.01494131,-1.697664,0,0.011,-0.00368472,-0.4397198,0,0.041,-0.0161518,-1.958934,0,0.022,-1.958934,2.004,0,13.51,6.493,2267,1847,9.62,0
2026,1,137,150.2,41.45,-0.01497856,-1.701897,0,0.007,-0.004007021,-0.478182,0,0.02,-0.01618837,-1.963369,0,0.016,-1.963369,1.958,0,13.53,6.486,2266,1843,9.62,0
2026,1,138,150.1,41.85,-0.01476772,-1.677941,0,0.01,-0.003270923,-0.3903389,0,0.021,-0.01588403,-1.926458,0,0.012,-1.926458,1.937,0,13.53,6.479,2267,1837,9.62,0
2026,1,139,150,42.25,-0.01454186,-1.652277,0,0.009,-0.002840799,-0.3390096,0,0.014,-0.01559486,-1.891387,0,0.014,-1.891387,1.925,0,13.52,6.472,2267,1833,9.62,0
2026,1,140,149.9,42.65,-0.01451724,-1.649481,0,0.007,-0.002603638,-0.3107077,0,0.016,-0.01522953,-1.847078,0,0.015,-1.847078,1.914,0,13.51,6.464,2267,1827,9.62,0
